Crime;Drama;Fantasy;Horror;Romance;Comedy;Thriller;Animation;Short;Family;Mystery;Action;Adventure;Sci-Fi;Music;Biography;Sport;History;War;Documentary;Film-Noir;Musical;Game-Show;Western;Reality-TV;Talk-Show;News;Adult;Title;GenreCluster;Languages;Series or Movie;Country Availability;Runtime;Actors;View Rating;Alternative Score;Awards Received;Awards Nominated For;Release Year;Netflix Release Year;Difference Date;IMDb Votes;IMDb Score
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asih;C;1;Movie;5;1-2 hour;4;NR;Bad;0;0;2018;2020;2.14;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Army Daze;B;5;Movie;5;1-2 hour;4;NR;Bad;0;0;2012;2020;8.55;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ashfall;C;3;Movie;1;> 2 hrs;4;NR;Bad;5;10;2019;2020;0.95;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Muita Calma Nessa Hora 2;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2014;2020;6.87;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alucinados;C;1;Movie;1;1-2 hour;4;NR;Bad;1;0;2008;2020;12.74;100;Bad
1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;A Very English Scandal;A;1;Series;1;< 30 minutes;4;GP;Bad;50;50;2018;2020;2.42;20000;Good
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Gulf;A;1;Movie;1;< 30 minutes;4;NR;Bad;0;1;2019;2020;0.99;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mr. Jones;A;1;Movie;5;< 30 minutes;4;M;Bad;0;0;1993;2020;27.16;10000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Satellite Boy;D;1;Movie;1;1-2 hour;4;NR;Excelent;10;22;2013;2020;7.91;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;The Sisters Brothers;A;1;Movie;15;< 30 minutes;4;M;Excelent;20;50;2018;2020;2.12;50000;Good
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Toomelah;A;1;Movie;1;1-2 hour;4;NR;Excelent;5;5;2011;2020;9.02;10000;Bad
1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;All About the Benjamins;C;3;Movie;1;1-2 hour;4;M;Bad;0;0;2002;2020;18.74;20000;Bad
0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Man Who Killed Don Quixote;D;3;Movie;1;< 30 minutes;4;NR;Good;5;10;2018;2020;2.53;20000;Bad
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Truth Will Out;C;1;Movie;1;< 30 minutes;4;NR;Bad;0;0;2020;2020;0.88;100;Bad
1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rebecka Martinsson;A;1;Movie;5;< 30 minutes;4;NR;Bad;0;5;2017;2020;3.73;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Deliver Us;C;1;Series;1;< 30 minutes;0;NR;Good;5;5;2016;2020;4.17;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Scandalous;B;1;Movie;1;1-2 hour;4;NR;Good;0;0;2006;2020;14.02;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Tesla;A;1;Movie;5;1-2 hour;4;GP;Good;1;0;2020;2020;0.27;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Immortal;A;3;Movie;1;1-2 hour;4;NR;Bad;5;5;2019;2020;1.82;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Informer;A;3;Movie;1;1-2 hour;4;M;Good;0;1;2019;2020;1.25;50000;Bad
0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Yummy;C;3;Movie;1;1-2 hour;4;NR;Bad;0;1;2020;2020;0.43;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Men at Work - Miami;B;3;Movie;1;1-2 hour;4;NR;Bad;0;0;2020;2020;0.83;10000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Go Fish;B;1;Movie;5;1-2 hour;4;M;Excelent;5;5;1994;2020;26.41;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Fukushima 50;A;1;Movie;1;> 2 hrs;4;NR;Bad;0;0;2020;2020;0.73;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Force of Nature;A;1;Movie;1;1-2 hour;4;M;Bad;0;0;2020;2020;0.41;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dantes Inferno;A;1;Movie;5;1-2 hour;3;NR;Bad;0;0;1960;2020;60.19;100;Good
0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bumperkleef;C;1;Movie;1;1-2 hour;4;NR;Bad;1;10;2019;2020;1.08;10000;Bad
0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Uncanny Counter;D;1;Series;36;< 30 minutes;4;NR;Bad;0;0;2020;2020;0.00;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;Die Gustloff;A;1;Series;5;< 30 minutes;4;NR;Bad;1;1;2008;2020;12.75;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Larry the Cable Guy: Remain Seated;B;1;Movie;35;1-2 hour;1;NR;Bad;0;0;2020;2020;0.64;10000;Bad
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paw Patrol: Jet to the Rescue;D;0;Movie;1;30-60 mins;2;NR;Bad;0;0;2020;2020;0.22;100;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Postcard Killings;A;10;Movie;1;1-2 hour;4;NR;Bad;0;0;2020;2020;0.71;10000;Bad
0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Primal;C;1;Movie;5;1-2 hour;4;NR;Excelent;0;0;2010;2020;10.19;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Survive the Night;A;1;Movie;1;1-2 hour;4;M;Bad;0;0;2020;2020;0.52;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;True History of the Kelly Gang;A;3;Movie;1;> 2 hrs;4;M;Excelent;10;22;2020;2020;0.60;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Stavisky...;A;3;Movie;5;1-2 hour;4;GP;Excelent;5;1;1974;2020;46.57;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Inheritor;A;3;Movie;5;1-2 hour;4;GP;Bad;0;0;1973;2020;47.15;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Widows;A;3;Movie;1;> 2 hrs;4;M;Excelent;20;50;2018;2020;2.04;50000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Night Caller;A;1;Movie;5;> 2 hrs;4;M;Excelent;0;0;1975;2020;45.05;10000;Good
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Wretched;C;1;Movie;5;1-2 hour;4;NR;Good;5;5;2020;2020;0.58;20000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Professional;A;1;Movie;5;1-2 hour;4;NR;Excelent;5;1;1981;2020;39.13;20000;Good
0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zombillenium;D;1;Movie;1;1-2 hour;4;NR;Bad;0;10;2017;2020;3.12;10000;Bad
0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;The Vultures;A;3;Movie;5;1-2 hour;4;NR;Bad;0;0;1984;2020;36.70;10000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Love Is a Funny Thing;B;3;Movie;5;1-2 hour;4;G;Bad;0;0;1969;2020;51.02;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Le marginal;A;1;Movie;5;1-2 hour;4;NR;Bad;0;0;1983;2020;37.12;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Le guignolo;D;1;Movie;5;1-2 hour;4;NR;Bad;0;0;1980;2020;40.70;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lincorrigible;B;1;Movie;5;1-2 hour;4;NR;Bad;0;10;2012;2020;8.77;10000;Bad
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hold-Up;B;3;Movie;5;1-2 hour;4;NR;Bad;0;0;1985;2020;35.12;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Happy Easter;B;1;Movie;5;1-2 hour;4;NR;Good;0;0;1984;2020;36.12;10000;Bad
1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cop or Hood;A;1;Movie;5;1-2 hour;4;GP;Good;1;1;1979;2020;41.70;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;City of Joy;A;1;Movie;1;> 2 hrs;4;GP;Good;0;1;1992;2020;28.64;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cartouche;D;1;Movie;5;1-2 hour;4;NR;Good;0;1;1964;2020;56.39;10000;Bad
1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Body of My Enemy;A;1;Movie;5;> 2 hrs;4;NR;Excelent;0;0;1976;2020;44.16;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Buffaloed;B;1;Movie;1;1-2 hour;4;NR;Excelent;0;0;2020;2020;0.49;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Ace of Aces;D;3;Movie;5;1-2 hour;4;NR;Excelent;0;0;1982;2020;38.12;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Best of the Best;A;1;Movie;1;1-2 hour;4;GP;Bad;0;1;1989;2020;31.07;20000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1991;B;10;Movie;1;1-2 hour;4;NR;Bad;10;22;2018;2020;2.34;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Space Brothers;B;1;Series;1;< 30 minutes;4;NR;Bad;5;0;2012;2020;8.57;10000;Bad
0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tower of God;D;1;Series;5;< 30 minutes;4;GP;Bad;1;10;2020;2020;0.66;10000;Good
0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;To The Abandoned Sacred Beasts;D;1;Series;1;< 30 minutes;4;NR;Bad;0;0;2019;2020;1.41;10000;Bad
0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Yashahime: Princess Half-Demon;D;1;Series;1;< 30 minutes;4;NR;Bad;0;1;NaN;2020;NaN;10000;Good
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rich Man;B;1;Series;1;< 30 minutes;1;NR;Bad;0;0;2018;2020;2.56;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Path of the Dragons;;1;Series;1;< 30 minutes;4;NR;Bad;0;0;2020;2020;0.33;10;Bad
0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olympia Kyklos;D;1;Series;1;< 30 minutes;1;NR;Bad;0;0;NaN;2020;NaN;100;Bad
1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Moriarty the Patriot;C;1;Series;1;< 30 minutes;1;GP;Bad;0;0;2020;2020;0.16;10000;Good
0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Im Standing on a Million Lives;D;3;Series;1;< 30 minutes;4;GP;Good;50;50;1999;2020;21.54;50000;Bad
0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DRAGON QUEST The Adventure of Dai;D;1;Series;1;< 30 minutes;4;NR;Bad;0;1;NaN;2020;NaN;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Double Fantasy;A;1;Series;1;< 30 minutes;4;NR;Bad;0;0;2018;2020;2.45;10;Good
0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dennou Coil;D;1;Series;1;< 30 minutes;4;GP;Bad;1;0;2007;2020;13.56;10000;Good
0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Day I Became a God;D;1;Series;1;< 30 minutes;4;GP;Bad;0;0;2020;2020;0.13;10000;Bad
0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Coffee & Vanilla;B;1;Series;1;< 30 minutes;4;NR;Bad;0;0;2004;2020;16.24;100;Bad
0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Blue Spring Ride;B;1;Series;1;< 30 minutes;4;NR;Good;1;0;2014;2020;6.40;10000;Good
0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Beelzebub;D;3;Series;1;< 30 minutes;4;M;Bad;0;0;2011;2020;9.89;10000;Good
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mozu the Movie;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2015;2020;5.06;10000;Bad
1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Motherless Brooklyn;A;3;Movie;5;> 2 hrs;4;M;Good;5;22;2019;2020;1.07;50000;Bad
0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mothra;D;3;Movie;1;1-2 hour;4;G;Excelent;0;5;1962;2020;58.59;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Nana 2;A;1;Movie;1;> 2 hrs;4;NR;Bad;0;0;2006;2020;13.98;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Nana;A;3;Movie;1;1-2 hour;4;NR;Excelent;0;5;2008;2020;12.66;10000;Good
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Nightmare Cinema;C;1;Movie;1;1-2 hour;4;M;Good;0;5;2019;2020;1.39;10000;Bad
0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ouran High School Host Club;D;3;Movie;1;1-2 hour;4;GP;Bad;0;0;2006;2020;14.66;10000;Good
0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pandemic;C;1;Movie;1;> 2 hrs;4;M;Bad;0;0;2016;2020;4.66;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Prison 13;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2020;1.25;10;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Queen Bee;A;1;Movie;1;> 2 hrs;4;NR;Good;0;0;1955;2020;65.10;10000;Bad
0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rebirth of Mothra II;D;1;Movie;1;1-2 hour;4;NR;Bad;0;0;1997;2020;22.97;10000;Bad
0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rebirth of Mothra III;D;1;Movie;1;1-2 hour;4;G;Good;0;0;1998;2020;21.98;10000;Bad
0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rebirth of Mothra;D;1;Movie;1;1-2 hour;4;NR;Bad;0;0;1996;2020;23.97;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Richard Jewell;A;1;Movie;5;> 2 hrs;4;M;Good;10;22;2019;2020;0.96;50000;Good
0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rodan;A;3;Movie;1;1-2 hour;4;NR;Excelent;0;0;1957;2020;63.35;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Rookies the Movie: Graduation;A;1;Movie;1;> 2 hrs;4;NR;Bad;1;0;2009;2020;11.50;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sand Chronicles;A;1;Movie;1;> 2 hrs;4;NR;Bad;0;0;2007;2020;13.72;10;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sky of Love;A;1;Movie;1;> 2 hrs;4;NR;Excelent;5;0;2007;2020;13.08;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SPEC: Heaven;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2012;2020;8.65;10000;Bad
0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stolen Identity;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2018;2020;2.07;10000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Swindlers;C;3;Movie;5;1-2 hour;4;NR;Bad;0;5;2017;2020;2.99;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tidal Wave;A;3;Movie;1;> 2 hrs;4;M;Bad;10;22;2009;2020;11.36;10000;Bad
0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The War of the Gargantuas;C;1;Movie;1;1-2 hour;4;G;Good;0;0;1970;2020;50.37;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Wings of the Kirin;A;1;Movie;1;> 2 hrs;4;NR;Bad;1;0;2012;2020;8.84;10000;Bad
1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Human Vapor;C;1;Movie;1;1-2 hour;4;NR;Excelent;0;0;1964;2020;56.56;10000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The House of Hanging;A;1;Movie;1;> 2 hrs;4;NR;Bad;0;0;1979;2020;41.21;100;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hold Up Down;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2005;2020;15.08;10000;Bad
0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hell Girl;D;3;Movie;1;1-2 hour;4;M;Bad;0;0;2005;2020;15.16;10000;Good
1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hard Luck Hero;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2003;2020;17.16;10000;Bad
1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The H-Man;C;1;Movie;1;1-2 hour;4;G;Bad;0;1;1959;2020;61.55;10000;Bad
0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Glory Of Team Batista;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2008;2020;12.81;10000;Bad
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Ghost of Yotsuya;C;1;Movie;1;1-2 hour;4;NR;Excelent;0;0;1959;2020;61.42;10000;Good
0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Frankenstein Conquers the World;C;1;Movie;1;1-2 hour;4;NR;Good;0;0;1966;2020;54.43;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;The Floating Castle;B;1;Movie;1;> 2 hrs;4;NR;Bad;1;22;2012;2020;8.07;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Fantastipo;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2005;2020;15.81;100;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dragon Head;A;1;Movie;1;> 2 hrs;4;M;Good;5;5;2003;2020;17.26;10000;Bad
0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dororo;D;1;Movie;1;> 2 hrs;4;NR;Bad;1;5;2019;2020;1.89;10000;Good
0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;The Devils Island;A;1;Movie;1;> 2 hrs;4;NR;Good;1;1;1988;2020;32.76;10000;Good
0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;The Devils Ballad;A;1;Movie;1;> 2 hrs;4;NR;Good;1;1;1988;2020;32.76;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dare to Stop Us;A;1;Movie;1;1-2 hour;4;NR;Bad;5;5;2018;2020;2.13;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Cat in Their Arms;;1;Movie;1;1-2 hour;4;NR;Bad;0;1;2018;2020;2.43;100;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cheese in the Trap;B;1;Movie;5;1-2 hour;4;NR;Bad;5;5;2016;2020;4.90;10000;Good
1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn);D;3;Movie;5;1-2 hour;4;M;Good;5;50;2020;2020;0.81;50000;Bad
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Billionaire Boys Club;A;1;Movie;1;1-2 hour;4;M;Bad;1;0;2018;2020;2.37;20000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;April Bride;A;1;Movie;1;> 2 hrs;4;NR;Bad;5;0;2009;2020;11.56;10000;Bad
0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Arizona;B;1;Movie;5;1-2 hour;4;M;Bad;0;1;2018;2020;2.26;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;American Animals;A;3;Movie;1;1-2 hour;4;M;Excelent;10;22;2018;2020;2.29;50000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The 8-Year Engagement;A;1;Movie;1;1-2 hour;4;NR;Bad;0;10;2017;2020;2.95;10000;Good
0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64: Part 2;A;1;Movie;1;1-2 hour;4;NR;Bad;5;0;2016;2020;4.47;10000;Bad
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Barangay 143;D;3;Series;5;< 30 minutes;4;NR;Bad;5;10;2018;2020;2.10;100;Bad
